CODIGO,PRECIO,DESCUENTO, MONTO,VENEZUELA 1,VENEZUELA 2,COL 4,MEX 9,VENEZUELA 3,MEX 10,MEX 11,MEX 12,MEX 13,
AP-7029-CH," $227,30 "," $10,00 "," $409,14 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-7029-TF," $227,30 "," $10,00 "," $409,14 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00492-RJ," $210,00 "," $20,00 "," $168,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00493-RJ," $105,00 "," $20,00 "," $84,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00547-RJ," $525,60 "," $20,00 "," $420,48 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00732-RJ," $251,90 "," $20,00 "," $201,52 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-5501-TF," $145,10 "," $10,00 "," $261,18 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-8060-CF," $310,40 "," $10,00 "," $279,36 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-2123-NG," $412,00 "," $10,00 "," $741,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2050-NQ," $112,07 ", $-   ," $112,07 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2105-NQ," $112,07 ", $-   ," $112,07 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2481-DO," $112,07 ", $-   ," $112,07 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2481-NQ," $112,07 ", $-   ," $112,07 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2512-NQ," $112,07 ", $-   ," $112,07 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
LL-1009-NQ," $148,14 "," $10,00 "," $266,65 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3205-BO," $93,80 "," $10,00 "," $84,42 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3305-BO," $50,10 "," $10,00 "," $45,09 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3308-CR," $93,80 "," $10,00 "," $168,84 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3313-BO," $215,90 "," $10,00 "," $194,31 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3316-LI," $437,60 "," $10,00 "," $393,84 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3404-AO," $89,50 "," $10,00 "," $80,55 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3405-BO," $89,40 "," $10,00 "," $80,46 ",PA-3405-BO,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3408-VD," $300,00 "," $10,00 "," $270,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3500-CR," $56,30 "," $10,00 "," $101,34 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3501-DO," $56,30 "," $10,00 "," $50,67 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3503-BO," $62,60 "," $10,00 "," $56,34 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3506-CF," $200,10 "," $10,00 "," $180,09 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3617-BO," $126,90 "," $10,00 "," $114,21 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3656-AO," $68,20 "," $10,00 "," $61,38 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3656-RY," $68,20 "," $10,00 "," $61,38 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3657-BO," $68,20 "," $10,00 "," $61,38 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-3857-BO," $247,70 "," $10,00 "," $222,93 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7300-BO," $98,80 "," $10,00 "," $177,84 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7300-CR," $98,80 "," $10,00 "," $177,84 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7311-CR," $69,19 "," $10,00 "," $124,54 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7400-BO," $98,80 "," $25,00 "," $148,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7400-CR," $98,80 "," $25,00 "," $148,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7600-CR," $98,80 "," $10,00 "," $177,84 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7651-BO," $174,90 "," $10,00 "," $314,82 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7651-TQ," $174,90 "," $10,00 "," $157,41 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-AC," $23,80 "," $30,00 "," $166,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-CF," $23,80 "," $30,00 "," $99,96 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-LL," $23,80 "," $30,00 "," $99,96 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-MO," $23,80 "," $30,00 "," $99,96 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-RS," $23,80 "," $30,00 "," $166,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PM-1016-RS," $23,80 "," $30,00 "," $808,01 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-5061-NQ," $515,00 "," $10,00 "," $463,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1010-DO," $228,22 ", $-   ," $1.141,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2112-BG," $86,90 ", $-   ," $260,70 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2114-AO," $143,00 ", $-   ," $143,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2114-BL," $143,00 ", $-   ," $143,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2114-VD," $143,00 ", $-   ," $143,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-8086-CF," $108,90 "," $10,00 "," $392,04 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
TM-1017-NQ," $273,68 "," $20,00 "," $2.189,44 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
TM-2000-TR," $788,70 "," $20,00 "," $1.261,92 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
TM-2001-NG," $788,70 "," $20,00 "," $3.154,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
TM-2001-TR," $614,90 "," $10,00 "," $2.767,05 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1024-OR," $153,67 "," $10,00 "," $276,61 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1087-NG," $183,15 "," $10,00 "," $659,34 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-8038-DO," $111,74 "," $10,00 "," $603,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7001-RY," $204,82 "," $10,00 "," $184,34 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7200-AB," $225,80 "," $10,00 "," $406,44 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7339-AB," $97,80 "," $10,00 "," $88,02 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7340-BO," $196,20 "," $10,00 "," $176,58 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7651-RY," $192,39 "," $10,00 "," $173,15 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PA-7651-TQ," $192,39 "," $10,00 "," $173,15 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ls-1059-bl," $32,83 ",," $164,15 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
bt-1293-nq," $97,60 ",," $488,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
bt-1293-do," $97,60 ",," $488,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
gp-1310-bl," $377,00 ",," $3.770,00 ",GP-1310-BL,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
gp-1309-bl," $231,55 ",," $2.315,50 ",GP-1309-BL,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2000-AO," $25,25 ", $-   ," $328,25 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2000-BL," $25,25 ", $-   ," $378,75 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2000-CF," $25,25 ", $-   ," $378,75 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2000-DO," $25,25 ", $-   ," $353,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2000-FS," $25,25 ", $-   ," $151,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2000-MO," $25,25 ", $-   ," $328,25 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2000-NG," $25,25 ", $-   ," $101,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2000-RJ," $25,25 ", $-   ," $202,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2000-RS," $25,25 ", $-   ," $303,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2000-TQ," $25,25 ", $-   ," $202,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-2153-CH," $210,20 "," $10,00 "," $1.891,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-2153-NG," $210,20 "," $10,00 "," $3.783,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
pc-2796-bl,"153,6",20%," $122,88 ",#N/A,#N/A,#N/A,PC-2796-BL,Err:504,#N/A,#N/A,#N/A,#N/A,
pc-2765-mt,1152,20%," $921,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-4075-NG," $106,50 "," $20,00 "," $85,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-4075-NJ," $106,50 "," $20,00 "," $85,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-4075-RF," $106,50 "," $20,00 "," $85,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-4075-RJ," $106,50 "," $20,00 "," $85,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-4075-RS," $106,50 "," $20,00 "," $85,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-4075-TQ," $106,50 "," $20,00 "," $85,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-4075-TR," $106,50 "," $20,00 "," $85,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-4075-VA," $106,50 "," $20,00 "," $85,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-4401-BG," $269,40 "," $15,00 "," $686,97 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-4401-BL," $269,40 "," $15,00 "," $686,97 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BL-2000-BL," $14,10 "," $10,00 "," $634,50 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
pc-2576-mt," $246,40 "," $0,10 "," $221,76 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
pc-2577-mt," $291,20 "," $0,10 "," $262,08 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
pc-2765-mt," $1.152,00 "," $0,10 "," $1.036,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
pc-2734-ac," $761,90 "," $0,10 "," $685,71 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
pc-2696-ng," $685,71 "," $0,10 "," $1.234,29 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
pc-2591-bl," $761,60 "," $0,10 "," $685,44 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
pc-2592-bl," $537,60 "," $0,10 "," $483,84 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
pc-2593-bl," $492,80 "," $0,10 "," $443,52 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BT-1503-DO," $123,53 ", $-   ," $494,12 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-6031-NQ," $464,20 ", $-   ," $928,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1132-SC," $19,45 ", $-   ," $466,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1134-SC," $19,45 ", $-   ," $1.167,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1136-SC," $19,45 ", $-   ," $700,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
APA-00547-RJ," $525,60 ", $-   ," $525,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1926-BG," $297,00 ", $-   ," $1.782,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1926-BL," $297,00 ", $-   ," $1.782,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1926-RJ," $297,00 ", $-   ," $1.782,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1930-RS," $430,00 ", $-   ," $1.290,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-2125-NG," $54,00 ", $-   ," $324,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-2126-AR," $39,60 ", $-   ," $237,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-2126-BG," $39,60 ", $-   ," $237,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-2126-CF," $39,60 ", $-   ," $237,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-2126-NG," $39,60 ", $-   ," $237,60 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-7002-NG," $50,30 ", $-   ," $301,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-7002-RS," $50,30 ", $-   ," $503,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-7004-AO," $27,90 ", $-   ," $167,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-7004-BL," $27,90 ", $-   ," $167,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-7004-FS," $27,90 ", $-   ," $279,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-7004-LI," $27,90 ", $-   ," $167,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-7004-LL," $27,90 ", $-   ," $167,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-7004-RJ," $27,90 ", $-   ," $334,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-7004-RS," $27,90 ", $-   ," $334,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-7004-TQ," $27,90 ", $-   ," $167,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-7036-FS," $27,50 ", $-   ," $330,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-7039-RS," $72,10 ", $-   ," $865,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1116-BG," $55,00 ", $-   ," $330,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1116-BL," $55,00 ", $-   ," $330,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1117-BL," $143,00 ", $-   ," $429,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1117-CM," $143,00 ", $-   ," $429,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1117-NG," $143,00 ", $-   ," $143,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1117-RJ," $143,00 ", $-   ," $286,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1117-RS," $143,00 ", $-   ," $429,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1118-BL," $188,10 ", $-   ," $564,30 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1118-CM," $188,10 ", $-   ," $564,30 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1118-RJ," $188,10 ", $-   ," $376,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1118-RS," $188,10 ", $-   ," $564,30 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1142-BL," $32,00 ", $-   ," $640,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1143-BL," $40,00 ", $-   ," $800,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EL-1143-NG," $65,34 ", $-   ," $1.306,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
EM-1004-VR," $4,70 ", $-   ," $470,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2487-DO," $93,50 ", $-   ," $187,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2487-MR," $93,50 ", $-   ," $187,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2487-RJ," $93,50 ", $-   ," $187,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2491-DO," $93,50 ", $-   ," $187,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2491-RJ," $93,50 ", $-   ," $187,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2491-RY," $93,50 ", $-   ," $187,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2492-MT," $237,60 ", $-   ," $475,20 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2493-PL," $120,00 ", $-   ," $120,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PD-1025-ST," $357,25 ",," $1.429,01 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
PC-2796-BL," $153,00 ",," $306,00 ",#N/A,#N/A,#N/A,PC-2796-BL,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-1254-NQ," $320,00 ", $-   ," $640,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1168-RJ," $50,00 ", $-   ," $1.500,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
CI-1169-BG," $50,00 ", $-   ," $1.500,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2309-DR," $320,00 ", $-   ," $1.600,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2309-NQ," $320,00 ", $-   ," $1.600,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2370-NQ," $320,00 ", $-   ," $1.600,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2412-DO," $320,00 ", $-   ," $3.200,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2444-ST," $207,60 ", $-   ," $830,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2481-DO," $320,00 ", $-   ," $3.200,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
DJ-2481-NQ," $320,00 ", $-   ," $3.200,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ST-1061-DO," $32,40 ", $-   ," $648,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ST-1061-PL," $32,40 ", $-   ," $648,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ST-1082-DO," $180,00 ", $-   ," $3.600,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ST-1083-DO," $180,00 ", $-   ," $3.600,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
ST-1085-DO," $180,00 ", $-   ," $3.600,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AC-6029-DO," $315,90 ", $-   ," $315,90 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2168-CM," $223,90 ", $-   ," $111,95 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2175-BG," $103,40 ", $-   ," $103,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2175-BL," $103,40 ", $-   ," $206,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2175-CL," $103,40 ", $-   ," $103,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2175-FS," $103,40 ", $-   ," $103,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2175-LL," $103,40 ", $-   ," $103,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2175-MN," $103,40 ", $-   ," $103,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2175-RJ," $103,40 ", $-   ," $103,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
AP-2175-RS," $103,40 ", $-   ," $103,40 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-2101-NJ," $12,50 ", $-   ," $75,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
BS-2101-RS," $12,50 ", $-   ," $75,00 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,BS-2101-RS,#N/A,#N/A,
BS-2103-MN," $16,80 ", $-   ," $100,80 ",#N/A,#N/A,#N/A,#N/A,Err:504,#N/A,#N/A,#N/A,#N/A,
